SUBJECT	Coursecode	GRADING_BASIS_ENRL	Gender	AGE	YearSchool	COMP_ACT_SCORE	URM	msl01	msl02	msl03	msl04	msl05	msl06	msl07	msl08	msl09	msl10	msl11	msl12	msl13	msl14	msl15	msl16	msl17	msl18	msl19	msl20	Exams_percent	Course_percent	NonExam_percent	ZExams_percent	ZCourse_percent	ZNonExam_percent
BIOL	1010.2	A-F	0	20	Sophomore	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.78	0.78618543	0.791530864	-0.028698346	0.113387559	0.279102136
BIOL	1010.2	A-F	1	20	Sophomore	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.734285714	0.752834437	0.768864198	-0.477316171	-0.471095965	-0.154547917
BIOL	1010.2	A-F	1	20	Sophomore	29	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.708571429	0.701245033	0.69491358	-0.729663689	-1.375211673	-1.56934308
BIOL	1010.2	A-F	1	20	Sophomore	29	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.788571429	0.790728477	0.792592593	0.0554175	0.193005461	0.299414732
BIOL	1010.2	A-F	0	20	Junior	30	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.834285714	0.848423841	0.860641975	0.504035315	1.204129468	1.601309687
BIOL	1010.2	A-F	1	20	Senior	30	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.848571429	0.781125828	0.722839506	0.644228392	0.024716915	-1.03507486
BIOL	1010.2	WTH	0	20	Junior	31	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
BIOL	1010.2	A-F	0	20	Sophomore	31	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.837142857	0.813907285	0.79382716	0.532073931	0.599219195	0.323034
BIOL	1010.2	A-F	1	20	Sophomore	31	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.934285714	0.843377483	0.764814815	1.485386801	1.115690928	-0.232019176
BIOL	1010.2	A-F	1	20	Sophomore	32	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.857142857	0.721933775	0.60508642	0.728344228	-1.012636897	-3.28788222
BIOL	1010.2	A-F	1	20	Junior	34	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.874285714	0.771602649	0.682864198	0.89657591	-0.142178902	-1.799867284
BIOL	1010.2	A-F	1	20	Sophomore	34	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.911428571	0.791470199	0.687802469	1.261077889	0.206004303	-1.705390157
BIOL	1010.2	A-F	1	20	Freshman	35	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.748571429	0.764754967	0.778740741	-0.337123094	-0.262186042	0.034406356
BIOL	1010.2	S-N	1	19	Sophomore	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.534285714	0.60802649	0.671753086	-2.440019143	-3.008887243	-2.012440863
BIOL	1010.2	A-F	1	19	Freshman	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.657142857	0.685245033	0.709530864	-1.234358744	-1.655615209	-1.289690749
BIOL	1010.2	A-F	0	19	Freshman	23	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.754285714	0.779748344	0.801753086	-0.281045874	0.000576204	0.474669808
BIOL	1010.2	A-F	1	19	Freshman	23	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.768571429	0.757615894	0.748148148	-0.140852797	-0.387299874	-0.550879525
BIOL	1010.2	A-F	1	19	Freshman	24	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.665714286	0.734516556	0.793975309	-1.150242898	-0.792120878	0.32586833
BIOL	1010.2	A-F	0	19	Freshman	24	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.902857143	0.860370861	0.823654321	1.176962053	1.413503634	0.893675926
BIOL	1010.2	A-F	1	19	Sophomore	25	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.722857143	0.769390728	0.809604938	-0.589470622	-0.180943306	0.624888461
BIOL	1010.2	A-F	0	19	Sophomore	25	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.757142857	0.77805298	0.796123457	-0.253007258	-0.029135425	0.366965883
BIOL	1010.2	A-F	0	19	Freshman	25	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.908571429	0.838410596	0.777777778	1.233039283	1.028645136	0.015983313
BIOL	1010.2	A-F	1	19	Sophomore	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.594285714	0.683695364	0.760962963	-1.851208251	-1.682773501	-0.305711347
BIOL	1010.2	A-F	0	19	Freshman	27	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.64	0.712092715	0.774395062	-1.402590426	-1.185103648	-0.048733526
BIOL	1010.2	A-F	0	19	Sophomore	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.662857143	0.742635762	0.811580247	-1.178281514	-0.649829999	0.662679324
BIOL	1010.2	S-N	1	19	Sophomore	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.725714286	0.725748344	0.725777778	-0.561432007	-0.945785732	-0.978860955
BIOL	1010.2	A-F	0	19	Freshman	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.782857143	0.758847682	0.738098765	-0.000659731	-0.365712517	-0.743140507
BIOL	1010.2	A-F	1	19	Freshman	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.808571429	0.807655629	0.806864198	0.251687797	0.489657542	0.572453664
BIOL	1010.2	A-F	0	19	Freshman	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.874285714	0.814238411	0.762345679	0.89657591	0.605022251	-0.279257749
BIOL	1010.2	A-F	0	19	Sophomore	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.591428571	0.743152318	0.874271605	-1.879246867	-0.640777241	1.862066597
BIOL	1010.2	A-F	1	19	Freshman	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.685714286	0.68186755	0.67854321	-0.953972601	-1.714806345	-1.882534787
BIOL	1010.2	A-F	1	19	Freshman	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.757142857	0.781456954	0.802469136	-0.253007258	0.030519972	0.488369005
BIOL	1010.2	A-F	0	19	Junior	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.782857143	0.806543046	0.827012346	-0.000659731	0.470159279	0.957920386
BIOL	1010.2	A-F	1	19	Freshman	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.828571429	0.819721854	0.812074074	0.447958094	0.701120802	0.672127034
BIOL	1010.2	A-F	0	19	Sophomore	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.865714286	0.855629139	0.84691358	0.812460074	1.330403908	1.338663243
BIOL	1010.2	A-F	0	19	Sophomore	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.882857143	0.825112583	0.775209877	0.980691756	0.795594519	-0.033144794
BIOL	1010.2	A-F	0	19	Sophomore	29	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.762857143	0.800993377	0.833950617	-0.196930028	0.372900103	1.090660754
BIOL	1010.2	A-F	1	19	Sophomore	29	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.771428571	0.788887417	0.803975309	-0.112814192	0.160740478	0.517184536
BIOL	1010.2	A-F	0	19	Sophomore	29	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.837142857	0.812993377	0.792123457	0.532073931	0.583202755	0.2904394
BIOL	1010.2	A-F	0	19	Freshman	30	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.768571429	0.800384106	0.827876543	-0.140852797	0.362222494	0.974453875
BIOL	1010.2	A-F	0	19	Junior	30	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.86	0.83189404	0.807604938	0.756382843	0.914441052	0.58662522
BIOL	1010.2	A-F	1	19	Sophomore	32	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.782857143	0.767629139	0.754469136	-0.000659731	-0.211815543	-0.429948781
BIOL	1010.2	A-F	1	19	Junior	32	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.9	0.827152318	0.764197531	1.148923437	0.831341326	-0.243828819
BIOL	1010.2	A-F	1	18	Freshman	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.845714286	0.818953642	0.79582716	0.616189776	0.687657717	0.361297241
BIOL	1010.2	A-F	1	18	Freshman	24	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.76	0.774172185	0.786419753	-0.224968643	-0.097147215	0.1813183
BIOL	1010.2	A-F	0	18	Freshman	25	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.725714286	0.750662252	0.772222222	-0.561432007	-0.509163987	-0.090303476
BIOL	1010.2	WTH	0	18	Sophomore	27	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
BIOL	1010.2	A-F	0	18	Freshman	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.605714286	0.783364238	0.936888889	-1.73905379	0.063945545	3.060036714
BIOL	1010.2	A-F	0	18	Freshman	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.722857143	0.728066225	0.732567901	-0.589470622	-0.905164355	-0.848954899
BIOL	1010.2	A-F	1	18	Freshman	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.791428571	0.759231788	0.731407407	0.083456106	-0.358980975	-0.871157029
BIOL	1010.2	A-F	1	18	Freshman	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.951428571	0.851324503	0.764814815	1.653618483	1.25496421	-0.232019176
BIOL	1010.2	A-F	0	18	Sophomore	29	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.834285714	0.850503311	0.864518519	0.504035315	1.240572639	1.675474256
BIOL	1010.2	A-F	0	18	Freshman	29	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.954285714	0.860847682	0.780098765	1.681657099	1.421860027	0.060387556
BIOL	1010.2	A-F	1	18	Freshman	30	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.854285714	0.832741722	0.814123457	0.700305612	0.929296866	0.711335052
BIOL	1010.2	A-F	0	18	Freshman	30	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.917142857	0.862476821	0.815234568	1.317155119	1.450411048	0.732592406
BIOL	1010.2	A-F	1	18	Freshman	31	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.957142857	0.88005298	0.813432099	1.709695714	1.75843712	0.698108253
BIOL	1010.2	A-F	1	18	Freshman	32	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.745714286	0.747682119	0.749382716	-0.36516171	-0.561391477	-0.527260238
BIOL	1010.2	A-F	1	18	Sophomore	32	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.888571429	0.812807947	0.747333333	1.036768986	0.579953053	-0.566468256
BIOL	1010.2	A-F	1	18	Sophomore	32	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.911428571	0.846927152	0.791185185	1.261077889	1.177899662	0.272488736
BIOL	1010.2	A-F	1	18	Sophomore	33	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.934285714	0.883735099	0.840049383	1.485386801	1.822967069	1.207340031
BIOL	1010.2	A-F	0	17	Non-degree	22	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.751428571	0.774913907	0.795209877	-0.309084489	-0.084148373	0.349487617
BIOL	1010.2	A-F	0	16	Non-degree	33	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.871428571	0.823258278	0.78162963	0.868537294	0.763097414	0.089675484
BIOL	1050.1	A-F	0	18	Junior	27	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.85784	0.88054	0.94864	0.089768688	0.366995798	0.773726978
BIOL	1050.1	A-F	1	32	Senior	35	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.979173333	0.9687	0.93728	1.461242694	1.421801081	0.684825089
BIOL	1050.1	WTH	1	27	Senior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
BIOL	1050.1	A-F	1	26	Senior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.789813333	0.80496	0.8504	-0.67916103	-0.53729394	0.004913458
BIOL	1050.1	A-F	1	25	Sophomore	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.811866667	0.83242	0.89408	-0.429884318	-0.208744109	0.346747482
BIOL	1050.1	A-F	0	25	Senior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.84704	0.82146	0.74472	-0.03230757	-0.339876889	-0.822124539
BIOL	1050.1	S-N	0	24	Senior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.611146667	0.68446	0.9044	-2.698694181	-1.979036642	0.427510466
BIOL	1050.1	A-F	1	24	Senior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.627066667	0.68622	0.86368	-2.518744733	-1.957978823	0.108841018
BIOL	1050.1	S-N	0	24	Senior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.71832	0.76278	0.89616	-1.487275712	-1.041963709	0.363025293
BIOL	1050.1	S-N	0	24	Senior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.892373333	0.7945	0.50088	0.480111287	-0.662444385	-2.730384807
BIOL	1050.1	A-F	0	24	Senior	25	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.91024	0.91148	0.9152	0.682064606	0.737182679	0.512029868
BIOL	1050.1	A-F	1	24	Junior	30	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.845653333	0.82192	0.75072	-0.047981563	-0.334373141	-0.775169316
BIOL	1050.1	A-F	1	23	Senior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.746613333	0.77684	0.86752	-1.167466062	-0.873740453	0.138892361
BIOL	1050.1	A-F	0	23	Senior	26	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.80192	0.69274	0.3652	-0.542315048	-1.879969176	-3.792198919
BIOL	1050.1	WTH	0	22	Junior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
BIOL	1050.1	A-F	0	22	Senior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.682826667	0.70538	0.77304	-1.888469535	-1.728735751	-0.600495886
BIOL	1050.1	S-N	0	22	Senior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.74176	0.76774	0.84568	-1.222325019	-0.982618947	-0.032024651
BIOL	1050.1	S-N	1	22	Sophomore	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.809653333	0.78336	0.70448	-0.454902423	-0.795730806	-1.137037569
BIOL	1050.1	A-F	1	22	Sophomore	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.88024	0.89476	0.93832	0.34296389	0.537133401	0.692963994
BIOL	1050.1	A-F	0	22	Freshman	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.889866667	0.89696	0.91824	0.451777546	0.563455675	0.535820514
BIOL	1050.1	A-F	0	22	Junior	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.867493333	0.8743	0.89472	0.198883759	0.292336259	0.351756039
BIOL	1050.1	S-N	1	22	Senior	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.867306667	0.83566	0.74072	0.196773807	-0.169978579	-0.853428021
BIOL	1050.1	S-N	1	22	Senior	29	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.92792	0.92252	0.90632	0.881907962	0.869272633	0.442536137
BIOL	1050.1	S-N	1	21	Junior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.678666667	0.72228	0.85312	-1.935491501	-1.526532833	0.026199826
BIOL	1050.1	A-F	1	21	Senior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.75784	0.80408	0.9428	-1.040567035	-0.547822849	0.728023894
BIOL	1050.1	A-F	1	21	Junior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.771146667	0.79732	0.87584	-0.890157024	-0.628704017	0.204003604
BIOL	1050.1	S-N	1	21	Sophomore	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.77416	0.78102	0.8016	-0.856096245	-0.823728133	-0.376989023
BIOL	1050.1	A-F	1	21	Senior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.820426667	0.82376	0.83376	-0.33312758	-0.312358149	-0.125309028
BIOL	1050.1	S-N	1	21	Junior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.837893333	0.85236	0.89576	-0.135695615	0.029831405	0.359894945
BIOL	1050.1	A-F	0	21	Junior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.91	0.91682	0.93728	0.679351801	0.801074015	0.684825089
BIOL	1050.1	S-N	1	21	Senior	23	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.720986667	0.70452	0.65512	-1.457133423	-1.739025367	-1.523322537
BIOL	1050.1	A-F	1	21	Junior	26	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.95272	0.93048	0.86376	1.162231221	0.964511404	0.109467088
BIOL	1050.1	A-F	1	21	Senior	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.93736	0.93892	0.9436	0.988611654	1.065493216	0.734284591
BIOL	1050.1	A-F	1	21	Junior	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.8148	0.83868	0.91032	-0.396727807	-0.133845277	0.47383962
BIOL	1050.1	A-F	0	21	Senior	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.820426667	0.85006	0.93896	-0.33312758	0.002312665	0.697972551
BIOL	1050.1	A-F	1	21	Junior	29	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.84928	0.82448	0.75008	-0.00698805	-0.303743587	-0.780177873
BIOL	1050.1	A-F	0	21	Junior	29	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.907306667	0.90468	0.8968	0.648908096	0.655822925	0.36803385
BIOL	1050.1	A-F	1	21	Junior	29	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.91304	0.8742	0.75768	0.713714007	0.291139792	-0.720701257
BIOL	1050.1	A-F	1	21	Senior	29	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.93232	0.93452	0.94112	0.931642734	1.01284867	0.714876432
BIOL	1050.1	A-F	0	21	Senior	29	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.943493333	0.94036	0.93096	1.057938908	1.082722341	0.635365587
BIOL	1050.1	A-F	0	21	Senior	31	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.831813333	0.81906	0.7808	-0.204420027	-0.368592097	-0.53976713
BIOL	1050.1	A-F	0	21	Junior	31	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.89704	0.8981	0.90128	0.532860291	0.577095398	0.40309375
BIOL	1050.1	A-F	1	21	Senior	31	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.955546667	0.9532	0.94616	1.194182048	1.2363487	0.754318819
BIOL	1050.1	A-F	0	21	Senior	32	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.908613333	0.91862	0.94864	0.663677808	0.822610421	0.773726978
BIOL	1050.1	A-F	0	21	Senior	33	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.891066667	0.8965	0.9128	0.465341574	0.557951927	0.493247778
BIOL	1050.1	S-N	1	21	Senior	33	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.892186667	0.87866	0.83808	0.478001334	0.344502219	-0.091501267
BIOL	1050.1	A-F	0	21	Senior	33	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.964693333	0.95796	0.93776	1.297570081	1.293300528	0.688581507
BIOL	1050.1	A-F	1	21	Senior	33	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.977733333	0.9685	0.9408	1.44496586	1.419408147	0.712372153
BIOL	1050.1	A-F	1	21	Senior	34	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.884826667	0.86432	0.8028	0.394808625	0.172928855	-0.367597979
BIOL	1050.1	A-F	1	21	Junior	35	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.910346667	0.81694	0.53672	0.683270302	-0.393957197	-2.449905607
BIOL	1050.1	A-F	1	20	Junior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.78736	0.80842	0.8716	-0.70689193	-0.495896183	0.170821913
BIOL	1050.1	S-N	0	20	Sophomore	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.78824	0.8084	0.86888	-0.696944975	-0.496135476	0.149535545
BIOL	1050.1	A-F	1	20	Junior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.881306667	0.88946	0.91392	0.355020808	0.473720652	0.502012753
BIOL	1050.1	A-F	1	20	Junior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.904453333	0.91278	0.93776	0.616655842	0.75273675	0.688581507
BIOL	1050.1	A-F	0	20	Sophomore	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.909413333	0.90256	0.882	0.672720494	0.630457825	0.252210966
BIOL	1050.1	A-F	1	20	Sophomore	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.92672	0.89876	0.81488	0.868343933	0.58499208	-0.273061463
BIOL	1050.1	A-F	1	20	Junior	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.995173333	0.98042	0.93616	1.64209641	1.56202701	0.676060114
BIOL	1050.1	A-F	1	20	Junior	20	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.82728	0.77712	0.62664	-0.255661909	-0.870390345	-1.74620333
BIOL	1050.1	A-F	1	20	Freshman	21	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.78208	0.8008	0.85696	-0.766573656	-0.587066966	0.056251169
BIOL	1050.1	A-F	0	20	Sophomore	22	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.66432	0.63168	0.53376	-2.097657003	-2.61053191	-2.473070184
BIOL	1050.1	A-F	0	20	Junior	23	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.644826667	0.64304	0.63768	-2.317997109	-2.474613262	-1.659805719
BIOL	1050.1	A-F	1	20	Sophomore	23	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.833653333	0.84928	0.89616	-0.183621849	-0.007019778	0.363025293
BIOL	1050.1	A-F	0	20	Junior	23	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.90792	0.91814	0.9488	0.655840818	0.81686738	0.774979117
BIOL	1050.1	A-F	0	20	Sophomore	24	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.842933333	0.85186	0.87864	-0.078726694	0.02384907	0.225916041
BIOL	1050.1	S-N	1	20	Sophomore	25	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.794586667	0.72684	0.5236	-0.625206331	-1.471973939	-2.552581028
BIOL	1050.1	A-F	0	20	Junior	25	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.82256	0.85246	0.94216	-0.309013755	0.031027872	0.723015337
BIOL	1050.1	S-N	1	20	Junior	25	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.867386667	0.88092	0.92152	0.197678075	0.371542372	0.561489369
BIOL	1050.1	A-F	0	20	Sophomore	26	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.799493333	0.81364	0.85608	-0.569744532	-0.433440607	0.049364403
BIOL	1050.1	WTH	0	20	Freshman	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
BIOL	1050.1	A-F	0	20	Sophomore	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.758053333	0.76026	0.76688	-1.038155656	-1.072114677	-0.648703248
BIOL	1050.1	A-F	1	20	Sophomore	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.85872	0.86964	0.9024	0.099715642	0.236580898	0.411858725
BIOL	1050.1	A-F	1	20	Sophomore	27	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0.90584	0.9166	0.94888	0.632329835	0.798441788	0.775605187
BIOL	1050.1	WTH	1	20	Junior	28	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
